codigo_producto,iid_clasificacion,iid_subclasificacion,iid_nombre,iid_caracteristica,iid_marca,modelo,unidad_compra,unidad_consumo,stock,cantidad_minima,fecha_creacion,fecha_ultimo_movimiento,estado,es_de_conteo
02.001.0015,,1,48,331,40,,1,1,,1.00,2006-06-02 10:00:00,,1,0
02.001.0016,,1,69,154,10,,1,1,,1.00,2006-06-02 10:01:00,,1,0
02.001.0017,,1,101,307,104,,1,1,,2.00,2006-06-02 10:01:00,,1,0
02.001.0018,,1,20,324,107,,1,1,,2.00,2006-06-02 10:02:00,,1,0
02.001.0019,,1,101,404,89,,1,1,,2.00,2006-06-02 10:03:00,,1,0
02.001.0020,,1,20,328,42,,1,1,,1.00,2006-06-02 10:03:00,,1,0
02.001.0021,,1,58,341,3,,1,1,,1.00,2006-06-02 10:04:00,,1,0
02.001.0022,,1,20,402,86,,1,1,,1.00,2006-06-02 10:04:00,,1,0
02.001.0023,,1,67,401,56,,15,15,,1.00,2006-06-02 10:05:00,,1,0
02.001.0024,,1,67,171,56,,3,3,,1.00,2006-06-02 10:06:00,,1,0
02.001.0025,,1,67,171,40,,3,3,,1.00,2006-06-02 10:09:00,,1,0
02.001.0026,,1,108,160,40,,3,3,,1.00,2006-06-02 10:10:00,,1,0
02.001.0027,,1,2,243,40,,1,1,,1.00,2006-06-02 10:11:00,,1,0
02.001.0028,,1,117,174,32,,1,1,,2.00,2006-06-02 10:11:00,,1,0
02.001.0029,,1,157,29,40,,11,11,,2.00,2006-06-02 10:12:00,,1,0
02.001.0030,,1,149,306,40,,3,3,,1.00,2006-06-02 10:13:00,,1,0
01.002.0001,,2,71,76,118,,1,1,,1.00,2006-06-02 10:27:00,,1,0
01.002.0002,,2,98,46,19,,15,15,,1.00,2006-06-02 10:28:00,,1,1
01.002.0003,,2,136,143,43,,1,1,,1.00,2006-06-02 10:29:00,,1,1
01.001.0083,,1,11,258,7,,1,1,,1.00,2006-06-05 08:56:00,,1,0
01.001.0084,,1,30,222,22,,1,1,,4.00,2006-06-05 08:58:00,,1,0
01.001.0085,,1,30,223,22,,1,1,,4.00,2006-06-05 08:59:00,,1,0
01.001.0086,,1,30,224,22,,1,1,,4.00,2006-06-05 08:59:00,,1,0
01.001.0087,,1,30,225,22,,1,1,,4.00,2006-06-05 09:00:00,,1,0
01.001.0088,,1,30,188,22,,1,1,,4.00,2006-06-05 09:00:00,,1,0
01.001.0089,,1,30,189,22,,1,1,,4.00,2006-06-05 09:01:00,,1,0
01.001.0090,,1,30,190,22,,1,1,,4.00,2006-06-05 09:01:00,,1,0
01.002.0077,,2,161,11,23,,1,1,,2.00,2006-06-03 10:35:00,,1,0
01.002.0078,,2,161,13,23,,1,1,,2.00,2006-06-03 10:35:00,,1,0
01.002.0079,,2,161,15,23,,1,1,,2.00,2006-06-03 10:36:00,,1,0
01.002.0080,,2,161,3,23,,1,1,,2.00,2006-06-03 10:36:00,,1,0
01.002.0081,,2,107,146,23,,1,1,,2.00,2006-06-03 10:37:00,,1,0
01.002.0082,,2,161,6,23,,1,1,,2.00,2006-06-03 10:38:00,,1,0
01.002.0083,,2,161,7,23,,1,1,,2.00,2006-06-03 10:38:00,,1,0
01.002.0084,,2,161,8,23,,1,1,,2.00,2006-06-03 10:39:00,,1,0
01.002.0085,,2,161,9,23,,1,1,,2.00,2006-06-03 10:39:00,,1,0
01.002.0086,,2,161,18,23,,1,1,,2.00,2006-06-03 10:40:00,,1,0
01.002.0087,,2,161,19,23,,1,1,,2.00,2006-06-03 10:41:00,,1,0
01.002.0088,,2,161,20,23,,1,1,,2.00,2006-06-03 10:41:00,,1,0
01.001.0003,,1,11,41,72,,1,1,,1.00,2006-06-03 10:47:00,,1,1
01.001.0004,,1,11,40,38,,1,1,,1.00,2006-06-03 10:47:00,,1,1
01.001.0005,,1,61,230,7,,1,1,,1.00,2006-06-03 10:48:00,,1,0
01.001.0006,,1,61,231,7,,1,1,,1.00,2006-06-03 10:49:00,,1,0
01.001.0007,,1,6,265,66,,1,1,,1.00,2006-06-03 10:50:00,,1,0
01.001.0008,,1,156,396,72,,1,1,,1.00,2006-06-03 10:50:00,,1,0
01.001.0009,,1,156,92,72,,1,1,,1.00,2006-06-03 10:52:00,,1,0
01.001.0010,,1,156,93,72,,1,1,,1.00,2006-06-03 10:53:00,,1,0
01.001.0011,,1,156,466,72,,1,1,,1.00,2006-06-03 10:54:00,,1,0
01.001.0012,,1,156,94,72,,1,1,,1.00,2006-06-03 10:54:00,,1,0
01.001.0013,,1,37,375,7,,1,1,,1.00,2006-06-03 10:55:00,,1,0
01.001.0014,,1,38,386,7,,1,1,,5.00,2006-06-03 10:56:00,,1,0
01.001.0015,,1,38,387,7,,1,1,,2.00,2006-06-03 10:57:00,,1,0
01.001.0016,,1,38,388,7,,1,1,,2.00,2006-06-03 10:57:00,,1,0
01.001.0017,,1,38,389,7,,1,1,,2.00,2006-06-03 10:58:00,,1,0
01.001.0018,,1,38,390,7,,1,1,,2.00,2006-06-03 10:58:00,,1,0
01.001.0019,,1,38,391,7,,1,1,,2.00,2006-06-03 10:59:00,,1,0
01.001.0020,,1,38,392,7,,1,1,,2.00,2006-06-03 10:59:00,,1,0
01.001.0021,,1,38,393,7,,1,1,,2.00,2006-06-03 11:00:00,,1,0
01.001.0022,,1,38,394,7,,1,1,,2.00,2006-06-03 11:00:00,,1,0
01.001.0023,,1,38,395,7,,1,1,,2.00,2006-06-03 11:02:00,,1,0
01.001.0024,,1,38,376,7,,1,1,,2.00,2006-06-03 11:02:00,,1,0
01.001.0025,,1,37,445,7,,1,1,,2.00,2006-06-03 11:04:00,,1,0
01.001.0026,,1,38,377,7,,1,1,,2.00,2006-06-03 11:04:00,,1,0
01.001.0027,,1,38,378,7,,1,1,,2.00,2006-06-03 11:05:00,,1,0
01.001.0028,,1,38,379,7,,1,1,,2.00,2006-06-03 11:05:00,,1,0
01.001.0029,,1,38,380,7,,1,1,,2.00,2006-06-03 11:06:00,,1,0
01.001.0030,,1,38,381,7,,1,1,,2.00,2006-06-03 11:07:00,,1,0
01.001.0031,,1,38,382,7,,1,1,,2.00,2006-06-03 11:07:00,,1,0
01.001.0032,,1,38,383,7,,1,1,,2.00,2006-06-03 11:08:00,,1,0
01.001.0033,,1,38,384,7,,1,1,,2.00,2006-06-03 11:08:00,,1,0
01.001.0034,,1,38,385,7,,1,1,,2.00,2006-06-03 11:09:00,,1,0
01.001.0035,,1,50,56,40,,1,1,,2.00,2006-06-03 11:10:00,,1,0
01.001.0036,,1,40,95,94,,19,19,,1.00,2006-06-03 11:10:00,,1,1
01.001.0037,,1,40,95,106,,19,19,,1.00,2006-06-03 11:10:00,,1,1
01.001.0038,,1,88,235,94,,1,1,,1.00,2006-06-03 11:11:00,,1,0
01.001.0039,,1,11,366,106,,19,19,,1.00,2006-06-03 11:12:00,,1,1
01.001.0040,,1,11,101,65,,19,19,,1.00,2006-06-03 11:12:00,,1,1
01.001.0041,,1,105,26,45,,1,1,,1.00,2006-06-03 11:13:00,,1,0
01.001.0042,,1,105,27,44,,1,1,,1.00,2006-06-03 11:13:00,,1,0
01.001.0043,,1,112,407,106,,10,10,,1.00,2006-06-03 11:13:00,,1,0
01.001.0044,,1,112,407,94,,10,10,,1.00,2006-06-03 11:14:00,,1,0
01.001.0045,,1,112,435,72,,10,10,,1.00,2006-06-03 11:15:00,,1,0
01.001.0046,,1,11,247,7,,1,1,,1.00,2006-06-03 11:16:00,,1,0
01.001.0047,,1,11,251,7,,1,1,,1.00,2006-06-03 11:17:00,,1,0
01.001.0048,,1,11,248,7,,1,1,,1.00,2006-06-03 11:18:00,,1,0
01.001.0049,,1,11,252,7,,1,1,,1.00,2006-06-03 11:19:00,,1,0
01.001.0050,,1,11,253,7,,1,1,,1.00,2006-06-03 11:21:00,,1,0
01.001.0051,,1,11,249,7,,1,1,,1.00,2006-06-03 11:22:00,,1,0
01.001.0052,,1,11,256,7,,1,1,,1.00,2006-06-03 11:22:00,,1,0
01.001.0053,,1,11,250,7,,1,1,,1.00,2006-06-03 11:23:00,,1,0
01.001.0054,,1,11,254,7,,1,1,,1.00,2006-06-03 11:23:00,,1,0
01.001.0055,,1,11,255,7,,1,1,,1.00,2006-06-03 11:24:00,,1,0
01.001.0056,,1,11,257,7,,1,1,,1.00,2006-06-03 11:25:00,,1,0
01.001.0057,,1,11,33,7,,1,1,,1.00,2006-06-03 11:25:00,,1,0
01.001.0058,,1,11,34,7,,1,1,,1.00,2006-06-03 11:26:00,,1,0
01.001.0059,,1,11,30,7,,1,1,,1.00,2006-06-03 11:26:00,,1,0
01.001.0060,,1,11,31,7,,1,1,,1.00,2006-06-03 11:27:00,,1,0
01.001.0061,,1,11,35,7,,1,1,,2.00,2006-06-03 11:27:00,,1,0
01.001.0062,,1,11,32,7,,1,1,,1.00,2006-06-03 11:28:00,,1,0
01.001.0063,,1,11,36,7,,1,1,,1.00,2006-06-03 11:28:00,,1,0
01.001.0064,,1,11,39,106,,1,1,,1.00,2006-06-03 11:29:00,,1,0
01.001.0065,,1,11,38,22,,1,1,,1.00,2006-06-03 11:29:00,,1,0
01.001.0066,,1,11,37,72,,1,1,,1.00,2006-06-03 11:30:00,,1,0
01.001.0067,,1,112,407,22,,1,1,,2.00,2006-06-03 11:30:00,,1,0
01.001.0068,,1,30,207,22,,1,1,,4.00,2006-06-03 11:31:00,,1,0
01.001.0069,,1,30,208,22,,1,1,,4.00,2006-06-03 11:31:00,,1,0
01.001.0070,,1,30,209,22,,1,1,,4.00,2006-06-03 11:32:00,,1,0
01.001.0071,,1,30,210,22,,1,1,,4.00,2006-06-03 11:32:00,,1,0
01.001.0072,,1,30,211,22,,1,1,,4.00,2006-06-03 11:33:00,,1,0
01.001.0073,,1,30,212,22,,1,1,,4.00,2006-06-03 11:33:00,,1,0
01.001.0074,,1,30,213,22,,1,1,,4.00,2006-06-03 11:34:00,,1,0
01.001.0075,,1,30,214,22,,1,1,,4.00,2006-06-03 11:35:00,,1,0
01.001.0076,,1,30,215,22,,1,1,,4.00,2006-06-03 11:35:00,,1,0
01.001.0077,,1,30,216,22,,1,1,,4.00,2006-06-03 11:35:00,,1,0
01.001.0078,,1,30,217,22,,1,1,,4.00,2006-06-03 11:36:00,,1,0
01.001.0079,,1,30,218,22,,1,1,,4.00,2006-06-03 11:37:00,,1,0
01.001.0080,,1,30,219,22,,1,1,,4.00,2006-06-03 11:37:00,,1,0
01.001.0081,,1,30,220,22,,1,1,,4.00,2006-06-03 11:38:00,,1,0
01.001.0091,,1,30,191,22,,1,1,,4.00,2006-06-05 09:02:00,,1,0
01.001.0093,,1,30,193,22,,1,1,,4.00,2006-06-05 09:03:00,,1,0
01.001.0094,,1,30,194,22,,1,1,,4.00,2006-06-05 09:03:00,,1,0
01.001.0095,,1,30,195,22,,1,1,,4.00,2006-06-05 09:04:00,,1,0
01.001.0096,,1,30,196,22,,1,1,,4.00,2006-06-05 09:04:00,,1,0
01.001.0097,,1,30,197,22,,1,1,,4.00,2006-06-05 09:05:00,,1,0
01.001.0098,,1,30,198,22,,1,1,,4.00,2006-06-05 09:06:00,,1,0
01.001.0099,,1,30,199,22,,1,1,,4.00,2006-06-05 09:06:00,,1,0
01.001.0100,,1,30,200,22,,1,1,,4.00,2006-06-05 09:07:00,,1,0
01.001.0101,,1,30,201,22,,1,1,,4.00,2006-06-05 09:07:00,,1,0
01.001.0102,,1,30,202,22,,1,1,,4.00,2006-06-05 09:08:00,,1,0
01.001.0103,,1,30,203,22,,1,1,,4.00,2006-06-05 09:08:00,,1,0
01.001.0104,,1,30,204,22,,1,1,,4.00,2006-06-05 09:09:00,,1,0
01.001.0105,,1,30,205,22,,1,1,,4.00,2006-06-05 09:09:00,,1,0
01.001.0106,,1,30,206,22,,1,1,,4.00,2006-06-05 09:10:00,,1,0
01.001.0107,,1,27,234,106,,1,1,,1.00,2006-06-05 09:11:00,,1,0
01.001.0108,,1,27,233,92,,1,1,,1.00,2006-06-05 09:11:00,,1,0
01.001.0109,,1,44,362,72,,1,1,,1.00,2006-06-05 09:12:00,,1,0
01.001.0110,,1,16,78,92,,1,1,,1.00,2006-06-05 09:12:00,,1,0
01.001.0111,,1,111,54,22,,1,1,,1.00,2006-06-05 09:14:00,,1,0
02.001.0031,,1,58,172,3,,2,3,,2.00,2006-06-06 10:47:00,,1,0
01.001.0112,,1,156,469,72,,1,1,,2.00,2006-07-14 09:12:00,,1,0
01.001.0113,,1,156,470,72,,1,1,,2.00,2006-07-14 09:14:00,,1,0
01.001.0082,,1,30,221,22,,1,1,,4.00,2006-06-03 11:46:00,,1,0
01.001.0092,,1,30,192,22,,1,1,,4.00,2006-06-05 09:02:00,,1,0
01.001.0114,,1,156,468,72,,1,1,,2.00,2006-07-14 09:15:00,,1,0
01.001.0115,,1,156,467,72,,1,1,,1.00,2006-07-14 09:16:00,,1,0
01.001.0116,,1,11,253,115,,1,1,,1.00,2006-07-14 09:49:00,,1,0
01.001.0117,,1,11,471,7,,1,1,,1.00,2006-07-14 09:52:00,,1,0
01.001.0118,,1,11,472,7,,1,1,,2.00,2006-07-14 09:52:00,,1,0
01.001.0119,,1,11,473,7,,1,1,,2.00,2006-07-14 09:53:00,,1,0
01.001.0120,,1,11,250,115,,1,1,,2.00,2006-07-14 09:56:00,,1,0
01.002.0089,,2,161,462,23,,1,1,,2.00,2006-07-14 10:22:00,,1,0
01.002.0090,,2,160,464,77,,1,1,,2.00,2006-07-14 10:24:00,,1,0
01.002.0091,,2,160,465,77,,1,1,,2.00,2006-07-14 10:24:00,,1,0
01.002.0092,,2,160,463,77,,1,1,,2.00,2006-07-14 10:25:00,,1,0
01.001.0126,,1,112,435,94,,10,10,,2.00,2006-07-28 18:33:00,,1,0
01.001.0127,,1,105,542,38,,13,13,,2.00,2006-07-28 18:35:00,,1,0
01.001.0128,,1,105,543,38,,13,13,,1.00,2006-07-28 18:35:00,,1,0
01.001.0129,,1,105,544,38,,13,13,,2.00,2006-07-28 18:36:00,,1,0
01.001.0130,,1,156,545,72,,1,1,,1.00,2006-07-28 18:37:00,,1,0
01.001.0131,,1,156,546,72,,1,1,,1.00,2006-07-28 18:37:00,,1,0
01.001.0132,,1,168,547,90,,13,13,,1.00,2006-07-28 18:40:00,,1,0
01.002.0093,,2,154,541,77,,1,1,,1.00,2006-08-01 09:39:00,,1,0
01.003.0079,,3,169,481,119,,1,1,,2.00,2006-08-01 10:20:00,,1,1
01.003.0080,,3,45,454,1,,1,1,,2.00,2006-08-01 10:21:00,,1,1
01.003.0081,,3,45,455,1,,1,1,,2.00,2006-08-01 10:22:00,,1,1
01.003.0082,,3,139,482,66,,1,1,,2.00,2006-08-01 10:23:00,,1,1
01.003.0083,,3,45,483,37,,1,1,,2.00,2006-08-01 10:24:00,,1,1
01.003.0084,,3,169,485,120,,1,1,,2.00,2006-08-01 10:26:00,,1,1
01.003.0085,,3,139,486,109,,1,1,,2.00,2006-08-01 10:27:00,,1,1
01.003.0086,,3,139,452,109,,1,1,,2.00,2006-08-01 10:27:00,,1,1
01.003.0087,,3,170,453,109,,1,1,,1.00,2006-08-01 10:30:00,,1,1
01.003.0088,,3,139,487,1,,1,1,,1.00,2006-08-01 10:30:00,,1,1
01.003.0089,,3,115,364,118,,10,10,,1.00,2006-08-01 10:31:00,,1,0
01.003.0090,,3,5,484,116,,1,1,,1.00,2006-08-01 10:33:00,,1,1
01.005.0095,,5,56,495,122,,1,1,,1.00,2006-08-01 11:18:00,,1,1
01.005.0096,,5,24,496,116,,1,1,,1.00,2006-08-01 11:19:00,,1,0
01.005.0107,,5,173,507,77,,1,1,,2.00,2006-08-02 09:00:00,,1,1
01.005.0108,,5,173,508,23,,1,1,,2.00,2006-08-02 09:01:00,,1,1
01.005.0109,,5,85,509,112,,1,1,,2.00,2006-08-02 09:02:00,,1,0
01.005.0110,,5,85,510,112,,1,1,,2.00,2006-08-02 09:03:00,,1,0
01.005.0111,,5,174,511,34,,1,1,,2.00,2006-08-02 09:04:00,,1,1
01.005.0112,,5,85,512,112,,1,1,,2.00,2006-08-02 09:05:00,,1,0
01.005.0113,,5,85,513,112,,1,1,,2.00,2006-08-02 09:06:00,,1,0
01.005.0114,,5,85,514,112,,1,1,,2.00,2006-08-02 09:06:00,,1,0
01.005.0115,,5,85,515,112,,1,1,,2.00,2006-08-02 09:07:00,,1,0
01.005.0116,,5,85,516,112,,1,1,,2.00,2006-08-02 09:08:00,,1,0
01.005.0117,,5,85,517,112,,1,1,,2.00,2006-08-02 09:09:00,,1,0
01.005.0118,,5,85,429,98,,1,1,,2.00,2006-08-02 09:10:00,,1,0
01.005.0119,,5,85,518,112,,1,1,,2.00,2006-08-02 09:10:00,,1,0
01.005.0120,,5,85,519,112,,1,1,,2.00,2006-08-02 09:11:00,,1,0
01.005.0121,,5,85,520,112,,1,1,,2.00,2006-08-02 09:12:00,,1,0
01.005.0122,,5,85,521,112,,1,1,,2.00,2006-08-02 09:16:00,,1,0
01.005.0123,,5,85,522,112,,1,1,,2.00,2006-08-02 09:18:00,,1,0
01.005.0124,,5,85,533,98,,1,1,,2.00,2006-08-02 09:19:00,,1,0
01.005.0125,,5,85,524,98,,1,1,,2.00,2006-08-02 09:20:00,,1,0
01.005.0126,,5,172,525,125,,4,7,,5.00,2006-08-02 09:22:00,,1,0
01.005.0127,,5,172,526,40,,4,7,,2.00,2006-08-02 09:25:00,,1,0
01.005.0128,,5,172,527,40,,4,7,,2.00,2006-08-02 09:26:00,,1,0
01.005.0129,,5,172,528,125,,4,7,,5.00,2006-08-02 09:27:00,,1,0
01.005.0130,,5,176,529,40,,2,3,,3.00,2006-08-02 09:29:00,,1,1
01.005.0131,,5,176,530,40,,2,3,,2.00,2006-08-02 09:30:00,,1,1
01.005.0132,,5,175,531,40,,2,3,,2.00,2006-08-02 09:30:00,,1,1
01.005.0133,,5,162,534,40,,2,3,,2.00,2006-08-02 09:31:00,,1,1
01.005.0134,,5,163,532,40,,3,3,,1.00,2006-08-02 09:33:00,,1,1
01.005.0135,,5,164,535,40,,3,3,,1.00,2006-08-02 09:34:00,,1,0
01.005.0136,,5,85,523,98,,1,1,,2.00,2006-08-02 09:35:00,,1,0
01.005.0137,,5,162,2114,40,,2,3,,2.00,2006-08-02 09:37:00,,1,1
01.005.0138,,5,109,537,17,,1,1,,1.00,2006-08-02 09:38:00,,1,0
01.005.0139,,5,10,538,75,,1,1,,2.00,2006-08-02 09:39:00,,1,0
01.005.0140,,5,110,539,117,,1,1,,100.00,2006-08-02 09:40:00,,1,0
01.005.0141,,5,122,556,126,,10,10,,1.00,2006-08-02 10:00:00,,1,0
01.005.0142,,5,141,557,47,,16,16,,1.00,2006-08-02 10:02:00,,1,1
01.005.0143,,5,87,558,95,,10,10,,1.00,2006-08-02 10:03:00,,1,0
01.003.0091,,3,72,559,1,,1,1,,2.00,2006-08-02 10:12:00,,1,0
01.003.0092,,3,72,560,1,,1,1,,2.00,2006-08-02 10:12:00,,1,0
01.003.0093,,3,72,561,1,,1,1,,2.00,2006-08-02 10:13:00,,1,0
01.003.0094,,3,72,562,1,,1,1,,2.00,2006-08-02 10:13:00,,1,0
02.001.0035,,1,48,458,127,,1,1,,1.00,2006-08-02 10:51:00,,1,0
02.001.0036,,1,177,374,128,,1,1,,1.00,2006-08-02 10:54:00,,1,0
02.001.0037,,1,109,479,129,,1,1,,1.00,2006-08-02 10:55:00,,1,0
02.001.0038,,1,147,294,32,,11,11,,5.00,2006-08-02 10:58:00,,1,0
02.001.0039,,1,178,478,32,,1,1,,2.00,2006-08-02 11:00:00,,1,0
02.001.0040,,1,86,563,243,,11,11,,1.00,2006-08-02 11:04:00,,1,0
02.001.0041,,1,179,341,131,,4,7,,1.00,2006-08-02 11:08:00,,1,0
02.001.0042,,1,101,307,132,,1,1,,2.00,2006-08-02 11:09:00,,1,0
03.001.0055,,1,180,564,40,,11,11,,1.00,2006-08-02 16:27:00,,1,0
03.001.0056,,1,100,566,133,,11,11,,2.00,2006-08-03 09:26:00,,1,0
01.002.0094,,2,181,567,23,,1,1,,1.00,2006-08-03 09:38:00,,1,0
03.001.0057,,1,64,408,9,,1,1,,1.00,2006-08-07 11:14:00,,1,0
01.005.0146,,5,183,570,1,,1,1,,2.00,2006-08-08 10:06:00,,1,1
01.005.0147,,5,184,636,40,,4,7,,1.00,2006-08-10 09:05:00,,1,0
01.003.0095,,3,139,571,1,,1,1,,1.00,2006-08-10 11:48:00,,1,1
01.001.0121,,1,37,441,72,,1,1,,2.00,2006-07-14 10:14:00,,1,0
01.001.0122,,1,38,475,72,,1,1,,1.00,2006-07-14 10:14:00,,1,0
01.001.0123,,1,38,476,72,,1,1,,2.00,2006-07-14 10:15:00,,1,0
01.001.0124,,1,165,461,22,,1,1,,1.00,2006-07-14 10:16:00,,1,0
01.001.0125,,1,11,474,106,,19,19,,2.00,2006-07-14 10:17:00,,1,1
02.001.0033,,1,67,323,107,,1,1,,2.00,2006-07-14 11:00:00,,1,0
02.001.0034,,1,166,459,40,,1,1,,1.00,2006-07-14 11:19:00,,1,0
02.001.0032,,1,117,460,32,,11,11,,10.00,2006-07-14 10:57:00,,1,0
01.005.0097,,5,3,553,40,,1,1,,10.00,2006-08-01 11:21:00,,1,0
01.005.0098,,5,171,498,123,,1,1,,1.00,2006-08-01 11:25:00,,1,0
01.005.0099,,5,171,499,123,,10,10,,1.00,2006-08-01 11:25:00,,1,0
01.005.0100,,5,122,500,124,,1,1,,1.00,2006-08-01 11:28:00,,1,0
01.005.0101,,5,85,501,98,,1,1,,2.00,2006-08-01 11:29:00,,1,0
01.005.0102,,5,85,502,98,,1,1,,2.00,2006-08-01 11:30:00,,1,0
01.005.0103,,5,85,503,90,,1,1,,2.00,2006-08-01 11:31:00,,1,0
01.005.0104,,5,85,504,90,,1,1,,2.00,2006-08-01 11:32:00,,1,0
01.005.0105,,5,85,505,40,,1,1,,2.00,2006-08-01 11:32:00,,1,0
01.005.0106,,5,85,506,40,,1,1,,2.00,2006-08-01 11:33:00,,1,0
01.005.0144,,5,182,568,40,,1,1,,2.00,2006-08-03 10:11:00,,1,0
01.005.0145,,5,10,569,316,,1,1,,10.00,2006-08-03 10:27:00,,1,0
01.001.0133,,1,187,575,40,,1,1,,1.00,2006-08-21 10:11:00,,1,0
01.005.0148,,5,95,574,135,,1,1,,1.00,2006-08-21 10:12:00,,1,1
01.003.0096,,3,185,572,135,,1,1,,1.00,2006-08-21 10:14:00,,1,1
01.003.0097,,3,186,573,135,,1,1,,1.00,2006-08-21 10:14:00,,1,0
01.005.0149,,5,188,588,40,,1,1,,2.00,2006-08-24 10:12:00,,1,0
01.005.0150,,5,49,589,40,,1,1,,2.00,2006-08-24 10:14:00,,1,0
01.005.0151,,5,72,587,77,,1,1,,1.00,2006-08-24 10:15:00,,1,0
01.005.0152,,5,85,577,77,,1,1,,1.00,2006-08-24 10:17:00,,1,0
01.005.0153,,5,85,578,77,,1,1,,1.00,2006-08-24 10:17:00,,1,0
01.005.0154,,5,85,579,40,,1,1,,1.00,2006-08-24 10:19:00,,1,0
01.005.0155,,5,85,580,40,,1,1,,1.00,2006-08-24 10:20:00,,1,0
01.005.0156,,5,85,581,40,,1,1,,1.00,2006-08-24 10:21:00,,1,0
01.005.0157,,5,85,582,40,,1,1,,1.00,2006-08-24 10:22:00,,1,0
01.005.0158,,5,85,583,40,,1,1,,1.00,2006-08-24 10:22:00,,1,0
01.005.0159,,5,85,584,40,,1,1,,1.00,2006-08-24 10:23:00,,1,0
01.005.0160,,5,85,585,40,,1,1,,1.00,2006-08-24 10:24:00,,1,0
01.005.0161,,5,85,586,40,,1,1,,1.00,2006-08-24 10:25:00,,1,0
01.002.0095,,2,160,138,23,,1,1,,1.00,2006-08-24 10:35:00,,1,0
01.003.0098,,3,139,591,109,,1,1,,1.00,2006-08-24 10:45:00,,1,1
01.005.0162,,5,85,592,34,,1,1,,1.00,2006-08-24 10:53:00,,1,0
01.003.0099,,3,170,593,109,,10,10,,1.00,2006-08-29 09:24:00,,1,1
01.003.0100,,3,170,594,109,,1,1,,1.00,2006-08-29 09:24:00,,1,0
01.001.0134,,1,189,597,72,,1,1,,1.00,2006-09-05 10:10:00,,1,0
01.001.0135,,1,38,598,72,,10,10,,1.00,2006-09-05 10:11:00,,1,0
01.005.0164,,5,190,599,136,,3,3,,1.00,2006-09-07 09:20:00,,1,1
01.001.0136,,1,11,600,7,,1,1,,1.00,2006-09-07 11:47:00,,1,0
01.001.0137,,1,11,601,7,,1,1,,1.00,2006-09-07 11:48:00,,1,0
02.001.0044,,1,178,368,137,,1,1,,1.00,2006-09-12 09:28:00,,1,0
02.001.0045,,1,191,603,40,,1,1,,1.00,2006-09-12 10:37:00,,1,0
01.001.0138,,1,11,604,38,,10,10,,1.00,2006-09-14 11:19:00,,1,0
01.003.0101,,3,5,605,66,,1,1,,1.00,2006-09-15 11:16:00,,1,1
01.001.0139,,1,189,607,72,,1,1,,1.00,2006-09-21 11:00:00,,1,0
01.001.0140,,1,38,608,72,,10,10,,1.00,2006-09-21 11:01:00,,1,0
01.003.0102,,3,115,606,138,,10,10,,1.00,2006-09-21 11:04:00,,1,0
01.003.0103,,3,72,609,139,,10,10,,1.00,2006-09-25 10:16:00,,1,0
01.003.0104,,3,138,610,139,,1,1,,1.00,2006-09-27 10:57:00,,1,0
01.003.0105,,3,138,611,139,,1,1,,1.00,2006-09-27 10:57:00,,1,0
01.005.0165,,5,49,613,21,,1,1,,1.00,2006-10-03 10:45:00,,1,0
01.005.0166,,5,94,614,48,,1,1,,10.00,2006-10-04 09:09:00,,1,0
01.005.0167,,5,94,615,48,,1,1,,5.00,2006-10-04 09:09:00,,1,0
01.001.0142,,1,192,616,106,,1,1,,1.00,2006-10-06 10:07:00,,1,0
05.001.0001,,1,83,617,141,,1,1,,1.00,2006-10-10 09:59:00,,1,0
05.001.0002,,1,83,618,141,,1,1,,1.00,2006-10-10 09:59:00,,1,0
05.001.0003,,1,83,619,142,,1,1,,1.00,2006-10-10 10:00:00,,1,0
05.001.0004,,1,193,620,40,,1,1,,1.00,2006-10-10 10:01:00,,1,0
05.001.0005,,1,194,621,40,,8,8,,1.00,2006-10-10 10:01:00,,1,0
05.001.0006,,1,194,622,40,,8,8,,1.00,2006-10-10 10:02:00,,1,0
05.001.0007,,1,195,623,40,,1,1,,1.00,2006-10-10 10:02:00,,1,0
05.001.0008,,1,196,624,40,,1,1,,1.00,2006-10-10 10:03:00,,1,0
05.001.0009,,1,197,625,40,,1,1,,1.00,2006-10-10 10:03:00,,1,0
05.001.0010,,1,197,626,143,,1,1,,1.00,2006-10-10 10:04:00,,1,0
05.001.0011,,1,197,627,143,,1,1,,1.00,2006-10-10 10:04:00,,1,0
05.001.0012,,1,198,628,40,,1,1,,1.00,2006-10-10 10:05:00,,1,0
01.002.0096,,2,199,629,36,,1,1,,1.00,2006-10-11 09:33:00,,1,1
05.001.0013,,1,200,630,144,,1,1,,1.00,2006-10-12 10:14:00,,1,0
01.002.0097,,2,161,633,23,,1,1,,1.00,2006-10-13 11:21:00,,1,0
01.002.0098,,2,161,634,23,,1,1,,1.00,2006-10-13 11:22:00,,1,0
01.002.0099,,2,161,635,23,,1,1,,1.00,2006-10-13 11:22:00,,1,0
01.005.0170,,5,184,637,40,,4,7,,1.00,2006-10-19 09:41:00,,1,0
01.005.0171,,5,32,638,36,,1,1,,1.00,2006-10-21 10:36:00,,1,1
01.003.0106,,3,170,639,109,,16,16,,1.00,2006-10-21 10:38:00,,1,1
01.001.0143,,1,156,640,72,,1,1,,1.00,2006-10-23 10:12:00,,1,0
01.001.0144,,1,156,641,72,,1,1,,1.00,2006-10-23 10:13:00,,1,0
