siClasificacion,siSubClasificacion,iIdProducto,vCodigo,iNombre,iCaracteristica,iMarca,vModelo,siUnidadCompra,siUnidadConsumo,dStock,dCantidadMinima,dFechacreacion,dFechaUltimoMovimiento,bEstado,bEsdeConteo
3,1,189,03.001.0015,57,361,4,,10,10,NULL,1.00,2006-06-02 09:23:00,NULL,1,0
3,1,190,03.001.0016,100,565,133,,11,11,NULL,2.00,2006-06-02 09:24:00,NULL,1,0
3,1,191,03.001.0017,93,70,4,,10,10,NULL,1.00,2006-06-02 09:24:00,NULL,1,0
3,1,192,03.001.0018,152,297,73,,10,10,NULL,1.00,2006-06-02 09:25:00,NULL,1,0
3,1,193,03.001.0019,43,155,62,,1,1,NULL,1.00,2006-06-02 09:26:00,NULL,1,0
3,1,194,03.001.0020,100,262,67,,11,11,NULL,1.00,2006-06-02 09:26:00,NULL,1,0
3,1,195,03.001.0021,124,334,40,,1,1,NULL,10.00,2006-06-02 09:27:00,NULL,1,0
3,1,196,03.001.0022,103,173,433,,1,1,NULL,2.00,2006-06-02 09:28:00,NULL,1,0
3,1,197,03.001.0023,100,262,49,,1,1,NULL,1.00,2006-06-02 09:28:00,NULL,1,0
3,1,198,03.001.0024,116,368,40,,1,1,NULL,2.00,2006-06-02 09:29:00,NULL,1,0
3,1,199,03.001.0025,51,406,1,,1,1,NULL,1.00,2006-06-02 09:29:00,NULL,1,0
3,1,200,03.001.0026,55,99,29,,1,1,NULL,1.00,2006-06-02 09:30:00,NULL,1,0
3,1,201,03.001.0027,100,58,114,,11,11,NULL,1.00,2006-06-02 09:31:00,NULL,1,0
3,1,202,03.001.0028,42,73,40,,1,1,NULL,1.00,2006-06-02 09:31:00,NULL,1,0
3,1,203,03.001.0029,148,292,40,,1,1,NULL,1.00,2006-06-02 09:32:00,NULL,1,0
3,1,204,03.001.0030,148,293,40,,1,1,NULL,10.00,2006-06-02 09:32:00,NULL,1,0
3,1,205,03.001.0031,100,326,40,,11,11,NULL,5.00,2006-06-02 09:33:00,NULL,1,0
3,1,206,03.001.0032,100,181,40,,11,11,NULL,2.00,2006-06-02 09:33:00,NULL,1,0
3,1,207,03.001.0033,146,74,40,,11,11,NULL,10.00,2006-06-02 09:34:00,NULL,1,0
3,1,208,03.001.0034,75,245,31,,1,1,NULL,10.00,2006-06-02 09:35:00,NULL,1,0
3,1,209,03.001.0035,121,166,108,,1,1,NULL,1.00,2006-06-02 09:35:00,NULL,1,0
3,1,210,03.001.0036,78,336,60,,1,1,NULL,1.00,2006-06-02 09:37:00,NULL,1,0
3,1,211,03.001.0037,153,244,82,,1,1,NULL,1.00,2006-06-02 09:38:00,NULL,1,0
3,1,212,03.001.0038,65,158,40,,1,1,NULL,1.00,2006-06-02 09:39:00,NULL,1,0
3,1,213,03.001.0039,93,187,4,,10,10,NULL,1.00,2006-06-02 09:40:00,NULL,1,0
3,1,214,03.001.0040,53,267,76,,1,1,NULL,1.00,2006-06-02 09:41:00,NULL,1,0
3,1,215,03.001.0041,64,408,11,,1,1,NULL,2.00,2006-06-02 09:42:00,NULL,1,0
3,1,216,03.001.0042,52,313,82,,1,1,NULL,1.00,2006-06-02 09:42:00,NULL,1,0
3,1,217,03.001.0043,75,246,11,,1,1,NULL,10.00,2006-06-02 09:43:00,NULL,1,0
3,1,218,03.001.0044,75,365,11,,1,1,NULL,2.00,2006-06-02 09:43:00,NULL,1,0
3,1,219,03.001.0045,75,55,11,,1,1,NULL,2.00,2006-06-02 09:44:00,NULL,1,0
3,1,220,03.001.0046,75,437,11,,1,1,NULL,2.00,2006-06-02 09:45:00,NULL,1,0
3,1,221,03.001.0047,75,365,70,,1,1,NULL,2.00,2006-06-02 09:46:00,NULL,1,0
3,1,222,03.001.0048,104,25,11,,1,1,NULL,2.00,2006-06-02 09:47:00,NULL,1,0
3,1,223,03.001.0049,142,228,40,,1,1,NULL,1.00,2006-06-02 09:47:00,NULL,1,0
3,1,224,03.001.0050,43,149,50,,1,1,NULL,1.00,2006-06-02 09:48:00,NULL,1,0
3,1,225,03.001.0051,73,28,40,,1,1,NULL,5.00,2006-06-02 09:49:00,NULL,1,0
3,1,226,03.001.0052,105,96,40,,13,13,NULL,1.00,2006-06-02 09:49:00,NULL,1,0
3,1,227,03.001.0053,148,182,40,,1,1,NULL,10.00,2006-06-02 09:50:00,NULL,1,0
3,1,228,03.001.0054,126,48,201,,1,1,NULL,1.00,2006-06-02 09:50:00,NULL,1,0
2,1,229,02.001.0001,102,405,32,,1,1,NULL,1.00,2006-06-02 09:51:00,NULL,1,0
2,1,230,02.001.0002,102,405,83,,1,1,NULL,1.00,2006-06-02 09:52:00,NULL,1,0
2,1,231,02.001.0003,83,47,190,,1,1,NULL,1.00,2006-06-02 09:52:00,NULL,1,0
2,1,232,02.001.0004,28,400,42,,1,1,NULL,1.00,2006-06-02 09:53:00,NULL,1,0
2,1,233,02.001.0005,28,400,2,,1,1,NULL,1.00,2006-06-02 09:54:00,NULL,1,0
2,1,234,02.001.0006,28,399,107,,1,1,NULL,1.00,2006-06-02 09:55:00,NULL,1,0
2,1,235,02.001.0007,79,102,1,,1,1,NULL,1.00,2006-06-02 09:55:00,NULL,1,0
2,1,236,02.001.0008,84,266,28,,10,10,NULL,1.00,2006-06-02 09:56:00,NULL,1,0
2,1,237,02.001.0009,86,325,40,,11,11,NULL,2.00,2006-06-02 09:57:00,NULL,1,0
2,1,238,02.001.0010,114,52,147,,11,11,NULL,1.00,2006-06-02 09:57:00,NULL,1,0
2,1,239,02.001.0011,147,296,32,,1,1,NULL,10.00,2006-06-02 09:58:00,NULL,1,0
2,1,240,02.001.0012,86,360,40,,11,11,NULL,2.00,2006-06-02 09:58:00,NULL,1,0
2,1,241,02.001.0013,129,84,40,,1,1,NULL,1.00,2006-06-02 09:59:00,NULL,1,0
2,1,242,02.001.0014,67,323,56,,1,1,NULL,2.00,2006-06-02 10:00:00,NULL,1,0
2,1,243,02.001.0015,48,331,40,,1,1,NULL,1.00,2006-06-02 10:00:00,NULL,1,0
2,1,244,02.001.0016,69,154,10,,1,1,NULL,1.00,2006-06-02 10:01:00,NULL,1,0
2,1,245,02.001.0017,101,307,104,,1,1,NULL,2.00,2006-06-02 10:01:00,NULL,1,0
2,1,246,02.001.0018,20,324,107,,1,1,NULL,2.00,2006-06-02 10:02:00,NULL,1,0
2,1,247,02.001.0019,101,404,89,,1,1,NULL,2.00,2006-06-02 10:03:00,NULL,1,0
2,1,248,02.001.0020,20,328,42,,1,1,NULL,1.00,2006-06-02 10:03:00,NULL,1,0
2,1,249,02.001.0021,58,341,3,,1,1,NULL,1.00,2006-06-02 10:04:00,NULL,1,0
2,1,250,02.001.0022,20,402,86,,1,1,NULL,1.00,2006-06-02 10:04:00,NULL,1,0
2,1,251,02.001.0023,67,401,56,,15,15,NULL,1.00,2006-06-02 10:05:00,NULL,1,0
2,1,252,02.001.0024,67,171,56,,3,3,NULL,1.00,2006-06-02 10:06:00,NULL,1,0
2,1,253,02.001.0025,67,171,40,,3,3,NULL,1.00,2006-06-02 10:09:00,NULL,1,0
2,1,254,02.001.0026,108,160,40,,3,3,NULL,1.00,2006-06-02 10:10:00,NULL,1,0
2,1,255,02.001.0027,2,243,40,,1,1,NULL,1.00,2006-06-02 10:11:00,NULL,1,0
2,1,256,02.001.0028,117,174,32,,1,1,NULL,2.00,2006-06-02 10:11:00,NULL,1,0
2,1,257,02.001.0029,157,29,40,,11,11,NULL,2.00,2006-06-02 10:12:00,NULL,1,0
2,1,258,02.001.0030,149,306,40,,3,3,NULL,1.00,2006-06-02 10:13:00,NULL,1,0
1,2,259,01.002.0001,71,76,118,,1,1,NULL,1.00,2006-06-02 10:27:00,NULL,1,0
1,2,260,01.002.0002,98,46,19,,15,15,NULL,1.00,2006-06-02 10:28:00,NULL,1,1
1,2,261,01.002.0003,136,143,43,,1,1,NULL,1.00,2006-06-02 10:29:00,NULL,1,1
1,1,427,01.001.0083,11,258,7,,1,1,NULL,1.00,2006-06-05 08:56:00,NULL,1,0
1,1,428,01.001.0084,30,222,22,,1,1,NULL,4.00,2006-06-05 08:58:00,NULL,1,0
1,1,429,01.001.0085,30,223,22,,1,1,NULL,4.00,2006-06-05 08:59:00,NULL,1,0
1,1,430,01.001.0086,30,224,22,,1,1,NULL,4.00,2006-06-05 08:59:00,NULL,1,0
1,1,431,01.001.0087,30,225,22,,1,1,NULL,4.00,2006-06-05 09:00:00,NULL,1,0
1,1,432,01.001.0088,30,188,22,,1,1,NULL,4.00,2006-06-05 09:00:00,NULL,1,0
1,1,433,01.001.0089,30,189,22,,1,1,NULL,4.00,2006-06-05 09:01:00,NULL,1,0
1,1,434,01.001.0090,30,190,22,,1,1,NULL,4.00,2006-06-05 09:01:00,NULL,1,0
1,2,335,01.002.0077,161,11,23,,1,1,NULL,2.00,2006-06-03 10:35:00,NULL,1,0
1,2,336,01.002.0078,161,13,23,,1,1,NULL,2.00,2006-06-03 10:35:00,NULL,1,0
1,2,337,01.002.0079,161,15,23,,1,1,NULL,2.00,2006-06-03 10:36:00,NULL,1,0
1,2,338,01.002.0080,161,3,23,,1,1,NULL,2.00,2006-06-03 10:36:00,NULL,1,0
1,2,339,01.002.0081,107,146,23,,1,1,NULL,2.00,2006-06-03 10:37:00,NULL,1,0
1,2,340,01.002.0082,161,6,23,,1,1,NULL,2.00,2006-06-03 10:38:00,NULL,1,0
1,2,341,01.002.0083,161,7,23,,1,1,NULL,2.00,2006-06-03 10:38:00,NULL,1,0
1,2,342,01.002.0084,161,8,23,,1,1,NULL,2.00,2006-06-03 10:39:00,NULL,1,0
1,2,343,01.002.0085,161,9,23,,1,1,NULL,2.00,2006-06-03 10:39:00,NULL,1,0
1,2,344,01.002.0086,161,18,23,,1,1,NULL,2.00,2006-06-03 10:40:00,NULL,1,0
1,2,345,01.002.0087,161,19,23,,1,1,NULL,2.00,2006-06-03 10:41:00,NULL,1,0
1,2,346,01.002.0088,161,20,23,,1,1,NULL,2.00,2006-06-03 10:41:00,NULL,1,0
1,1,347,01.001.0003,11,41,72,,1,1,NULL,1.00,2006-06-03 10:47:00,NULL,1,1
1,1,348,01.001.0004,11,40,38,,1,1,NULL,1.00,2006-06-03 10:47:00,NULL,1,1
1,1,349,01.001.0005,61,230,7,,1,1,NULL,1.00,2006-06-03 10:48:00,NULL,1,0
1,1,350,01.001.0006,61,231,7,,1,1,NULL,1.00,2006-06-03 10:49:00,NULL,1,0
1,1,351,01.001.0007,6,265,66,,1,1,NULL,1.00,2006-06-03 10:50:00,NULL,1,0
1,1,352,01.001.0008,156,396,72,,1,1,NULL,1.00,2006-06-03 10:50:00,NULL,1,0
1,1,353,01.001.0009,156,92,72,,1,1,NULL,1.00,2006-06-03 10:52:00,NULL,1,0
1,1,354,01.001.0010,156,93,72,,1,1,NULL,1.00,2006-06-03 10:53:00,NULL,1,0
1,1,355,01.001.0011,156,466,72,,1,1,NULL,1.00,2006-06-03 10:54:00,NULL,1,0
1,1,356,01.001.0012,156,94,72,,1,1,NULL,1.00,2006-06-03 10:54:00,NULL,1,0
1,1,357,01.001.0013,37,375,7,,1,1,NULL,1.00,2006-06-03 10:55:00,NULL,1,0
1,1,358,01.001.0014,38,386,7,,1,1,NULL,5.00,2006-06-03 10:56:00,NULL,1,0
1,1,359,01.001.0015,38,387,7,,1,1,NULL,2.00,2006-06-03 10:57:00,NULL,1,0
1,1,360,01.001.0016,38,388,7,,1,1,NULL,2.00,2006-06-03 10:57:00,NULL,1,0
1,1,361,01.001.0017,38,389,7,,1,1,NULL,2.00,2006-06-03 10:58:00,NULL,1,0
1,1,362,01.001.0018,38,390,7,,1,1,NULL,2.00,2006-06-03 10:58:00,NULL,1,0
1,1,363,01.001.0019,38,391,7,,1,1,NULL,2.00,2006-06-03 10:59:00,NULL,1,0
1,1,364,01.001.0020,38,392,7,,1,1,NULL,2.00,2006-06-03 10:59:00,NULL,1,0
1,1,365,01.001.0021,38,393,7,,1,1,NULL,2.00,2006-06-03 11:00:00,NULL,1,0
1,1,366,01.001.0022,38,394,7,,1,1,NULL,2.00,2006-06-03 11:00:00,NULL,1,0
1,1,367,01.001.0023,38,395,7,,1,1,NULL,2.00,2006-06-03 11:02:00,NULL,1,0
1,1,368,01.001.0024,38,376,7,,1,1,NULL,2.00,2006-06-03 11:02:00,NULL,1,0
1,1,369,01.001.0025,37,445,7,,1,1,NULL,2.00,2006-06-03 11:04:00,NULL,1,0
1,1,370,01.001.0026,38,377,7,,1,1,NULL,2.00,2006-06-03 11:04:00,NULL,1,0
1,1,371,01.001.0027,38,378,7,,1,1,NULL,2.00,2006-06-03 11:05:00,NULL,1,0
1,1,372,01.001.0028,38,379,7,,1,1,NULL,2.00,2006-06-03 11:05:00,NULL,1,0
1,1,373,01.001.0029,38,380,7,,1,1,NULL,2.00,2006-06-03 11:06:00,NULL,1,0
1,1,374,01.001.0030,38,381,7,,1,1,NULL,2.00,2006-06-03 11:07:00,NULL,1,0
1,1,375,01.001.0031,38,382,7,,1,1,NULL,2.00,2006-06-03 11:07:00,NULL,1,0
1,1,376,01.001.0032,38,383,7,,1,1,NULL,2.00,2006-06-03 11:08:00,NULL,1,0
1,1,377,01.001.0033,38,384,7,,1,1,NULL,2.00,2006-06-03 11:08:00,NULL,1,0
1,1,378,01.001.0034,38,385,7,,1,1,NULL,2.00,2006-06-03 11:09:00,NULL,1,0
1,1,379,01.001.0035,50,56,40,,1,1,NULL,2.00,2006-06-03 11:10:00,NULL,1,0
1,1,380,01.001.0036,40,95,94,,19,19,NULL,1.00,2006-06-03 11:10:00,NULL,1,1
1,1,381,01.001.0037,40,95,106,,19,19,NULL,1.00,2006-06-03 11:10:00,NULL,1,1
1,1,382,01.001.0038,88,235,94,,1,1,NULL,1.00,2006-06-03 11:11:00,NULL,1,0
1,1,383,01.001.0039,11,366,106,,19,19,NULL,1.00,2006-06-03 11:12:00,NULL,1,1
1,1,384,01.001.0040,11,101,65,,19,19,NULL,1.00,2006-06-03 11:12:00,NULL,1,1
1,1,385,01.001.0041,105,26,45,,1,1,NULL,1.00,2006-06-03 11:13:00,NULL,1,0
1,1,386,01.001.0042,105,27,44,,1,1,NULL,1.00,2006-06-03 11:13:00,NULL,1,0
1,1,387,01.001.0043,112,407,106,,10,10,NULL,1.00,2006-06-03 11:13:00,NULL,1,0
1,1,388,01.001.0044,112,407,94,,10,10,NULL,1.00,2006-06-03 11:14:00,NULL,1,0
1,1,389,01.001.0045,112,435,72,,10,10,NULL,1.00,2006-06-03 11:15:00,NULL,1,0
1,1,390,01.001.0046,11,247,7,,1,1,NULL,1.00,2006-06-03 11:16:00,NULL,1,0
1,1,391,01.001.0047,11,251,7,,1,1,NULL,1.00,2006-06-03 11:17:00,NULL,1,0
1,1,392,01.001.0048,11,248,7,,1,1,NULL,1.00,2006-06-03 11:18:00,NULL,1,0
1,1,393,01.001.0049,11,252,7,,1,1,NULL,1.00,2006-06-03 11:19:00,NULL,1,0
1,1,394,01.001.0050,11,253,7,,1,1,NULL,1.00,2006-06-03 11:21:00,NULL,1,0
1,1,395,01.001.0051,11,249,7,,1,1,NULL,1.00,2006-06-03 11:22:00,NULL,1,0
1,1,396,01.001.0052,11,256,7,,1,1,NULL,1.00,2006-06-03 11:22:00,NULL,1,0
1,1,397,01.001.0053,11,250,7,,1,1,NULL,1.00,2006-06-03 11:23:00,NULL,1,0
1,1,398,01.001.0054,11,254,7,,1,1,NULL,1.00,2006-06-03 11:23:00,NULL,1,0
1,1,399,01.001.0055,11,255,7,,1,1,NULL,1.00,2006-06-03 11:24:00,NULL,1,0
1,1,400,01.001.0056,11,257,7,,1,1,NULL,1.00,2006-06-03 11:25:00,NULL,1,0
1,1,401,01.001.0057,11,33,7,,1,1,NULL,1.00,2006-06-03 11:25:00,NULL,1,0
1,1,402,01.001.0058,11,34,7,,1,1,NULL,1.00,2006-06-03 11:26:00,NULL,1,0
1,1,403,01.001.0059,11,30,7,,1,1,NULL,1.00,2006-06-03 11:26:00,NULL,1,0
1,1,404,01.001.0060,11,31,7,,1,1,NULL,1.00,2006-06-03 11:27:00,NULL,1,0
1,1,405,01.001.0061,11,35,7,,1,1,NULL,2.00,2006-06-03 11:27:00,NULL,1,0
1,1,406,01.001.0062,11,32,7,,1,1,NULL,1.00,2006-06-03 11:28:00,NULL,1,0
1,1,407,01.001.0063,11,36,7,,1,1,NULL,1.00,2006-06-03 11:28:00,NULL,1,0
1,1,408,01.001.0064,11,39,106,,1,1,NULL,1.00,2006-06-03 11:29:00,NULL,1,0
1,1,409,01.001.0065,11,38,22,,1,1,NULL,1.00,2006-06-03 11:29:00,NULL,1,0
1,1,410,01.001.0066,11,37,72,,1,1,NULL,1.00,2006-06-03 11:30:00,NULL,1,0
1,1,411,01.001.0067,112,407,22,,1,1,NULL,2.00,2006-06-03 11:30:00,NULL,1,0
1,1,412,01.001.0068,30,207,22,,1,1,NULL,4.00,2006-06-03 11:31:00,NULL,1,0
1,1,413,01.001.0069,30,208,22,,1,1,NULL,4.00,2006-06-03 11:31:00,NULL,1,0
1,1,414,01.001.0070,30,209,22,,1,1,NULL,4.00,2006-06-03 11:32:00,NULL,1,0
1,1,415,01.001.0071,30,210,22,,1,1,NULL,4.00,2006-06-03 11:32:00,NULL,1,0
1,1,416,01.001.0072,30,211,22,,1,1,NULL,4.00,2006-06-03 11:33:00,NULL,1,0
1,1,417,01.001.0073,30,212,22,,1,1,NULL,4.00,2006-06-03 11:33:00,NULL,1,0
1,1,418,01.001.0074,30,213,22,,1,1,NULL,4.00,2006-06-03 11:34:00,NULL,1,0
1,1,419,01.001.0075,30,214,22,,1,1,NULL,4.00,2006-06-03 11:35:00,NULL,1,0
1,1,420,01.001.0076,30,215,22,,1,1,NULL,4.00,2006-06-03 11:35:00,NULL,1,0
1,1,421,01.001.0077,30,216,22,,1,1,NULL,4.00,2006-06-03 11:35:00,NULL,1,0
1,1,422,01.001.0078,30,217,22,,1,1,NULL,4.00,2006-06-03 11:36:00,NULL,1,0
1,1,423,01.001.0079,30,218,22,,1,1,NULL,4.00,2006-06-03 11:37:00,NULL,1,0
1,1,424,01.001.0080,30,219,22,,1,1,NULL,4.00,2006-06-03 11:37:00,NULL,1,0
1,1,425,01.001.0081,30,220,22,,1,1,NULL,4.00,2006-06-03 11:38:00,NULL,1,0
1,1,435,01.001.0091,30,191,22,,1,1,NULL,4.00,2006-06-05 09:02:00,NULL,1,0
1,1,437,01.001.0093,30,193,22,,1,1,NULL,4.00,2006-06-05 09:03:00,NULL,1,0
1,1,438,01.001.0094,30,194,22,,1,1,NULL,4.00,2006-06-05 09:03:00,NULL,1,0
1,1,439,01.001.0095,30,195,22,,1,1,NULL,4.00,2006-06-05 09:04:00,NULL,1,0
1,1,440,01.001.0096,30,196,22,,1,1,NULL,4.00,2006-06-05 09:04:00,NULL,1,0
1,1,441,01.001.0097,30,197,22,,1,1,NULL,4.00,2006-06-05 09:05:00,NULL,1,0
1,1,442,01.001.0098,30,198,22,,1,1,NULL,4.00,2006-06-05 09:06:00,NULL,1,0
1,1,443,01.001.0099,30,199,22,,1,1,NULL,4.00,2006-06-05 09:06:00,NULL,1,0
1,1,444,01.001.0100,30,200,22,,1,1,NULL,4.00,2006-06-05 09:07:00,NULL,1,0
1,1,445,01.001.0101,30,201,22,,1,1,NULL,4.00,2006-06-05 09:07:00,NULL,1,0
1,1,446,01.001.0102,30,202,22,,1,1,NULL,4.00,2006-06-05 09:08:00,NULL,1,0
1,1,447,01.001.0103,30,203,22,,1,1,NULL,4.00,2006-06-05 09:08:00,NULL,1,0
1,1,448,01.001.0104,30,204,22,,1,1,NULL,4.00,2006-06-05 09:09:00,NULL,1,0
1,1,449,01.001.0105,30,205,22,,1,1,NULL,4.00,2006-06-05 09:09:00,NULL,1,0
1,1,450,01.001.0106,30,206,22,,1,1,NULL,4.00,2006-06-05 09:10:00,NULL,1,0
1,1,451,01.001.0107,27,234,106,,1,1,NULL,1.00,2006-06-05 09:11:00,NULL,1,0
1,1,452,01.001.0108,27,233,92,,1,1,NULL,1.00,2006-06-05 09:11:00,NULL,1,0
1,1,453,01.001.0109,44,362,72,,1,1,NULL,1.00,2006-06-05 09:12:00,NULL,1,0
1,1,454,01.001.0110,16,78,92,,1,1,NULL,1.00,2006-06-05 09:12:00,NULL,1,0
1,1,455,01.001.0111,111,54,22,,1,1,NULL,1.00,2006-06-05 09:14:00,NULL,1,0
2,1,456,02.001.0031,58,172,3,,2,3,NULL,2.00,2006-06-06 10:47:00,NULL,1,0
1,1,457,01.001.0112,156,469,72,,1,1,NULL,2.00,2006-07-14 09:12:00,NULL,1,0
1,1,458,01.001.0113,156,470,72,,1,1,NULL,2.00,2006-07-14 09:14:00,NULL,1,0
1,1,426,01.001.0082,30,221,22,,1,1,NULL,4.00,2006-06-03 11:46:00,NULL,1,0
1,1,436,01.001.0092,30,192,22,,1,1,NULL,4.00,2006-06-05 09:02:00,NULL,1,0
1,1,459,01.001.0114,156,468,72,,1,1,NULL,2.00,2006-07-14 09:15:00,NULL,1,0
1,1,460,01.001.0115,156,467,72,,1,1,NULL,1.00,2006-07-14 09:16:00,NULL,1,0
1,1,461,01.001.0116,11,253,115,,1,1,NULL,1.00,2006-07-14 09:49:00,NULL,1,0
1,1,462,01.001.0117,11,471,7,,1,1,NULL,1.00,2006-07-14 09:52:00,NULL,1,0
1,1,463,01.001.0118,11,472,7,,1,1,NULL,2.00,2006-07-14 09:52:00,NULL,1,0
1,1,464,01.001.0119,11,473,7,,1,1,NULL,2.00,2006-07-14 09:53:00,NULL,1,0
1,1,465,01.001.0120,11,250,115,,1,1,NULL,2.00,2006-07-14 09:56:00,NULL,1,0
1,2,471,01.002.0089,161,462,23,,1,1,NULL,2.00,2006-07-14 10:22:00,NULL,1,0
1,2,472,01.002.0090,160,464,77,,1,1,NULL,2.00,2006-07-14 10:24:00,NULL,1,0
1,2,473,01.002.0091,160,465,77,,1,1,NULL,2.00,2006-07-14 10:24:00,NULL,1,0
1,2,474,01.002.0092,160,463,77,,1,1,NULL,2.00,2006-07-14 10:25:00,NULL,1,0
1,1,478,01.001.0126,112,435,94,,10,10,NULL,2.00,2006-07-28 18:33:00,NULL,1,0
1,1,479,01.001.0127,105,542,38,,13,13,NULL,2.00,2006-07-28 18:35:00,NULL,1,0
1,1,480,01.001.0128,105,543,38,,13,13,NULL,1.00,2006-07-28 18:35:00,NULL,1,0
1,1,481,01.001.0129,105,544,38,,13,13,NULL,2.00,2006-07-28 18:36:00,NULL,1,0
1,1,482,01.001.0130,156,545,72,,1,1,NULL,1.00,2006-07-28 18:37:00,NULL,1,0
1,1,483,01.001.0131,156,546,72,,1,1,NULL,1.00,2006-07-28 18:37:00,NULL,1,0
1,1,484,01.001.0132,168,547,90,,13,13,NULL,1.00,2006-07-28 18:40:00,NULL,1,0
1,2,485,01.002.0093,154,541,77,,1,1,NULL,1.00,2006-08-01 09:39:00,NULL,1,0
1,3,486,01.003.0079,169,481,119,,1,1,NULL,2.00,2006-08-01 10:20:00,NULL,1,1
1,3,487,01.003.0080,45,454,1,,1,1,NULL,2.00,2006-08-01 10:21:00,NULL,1,1
1,3,488,01.003.0081,45,455,1,,1,1,NULL,2.00,2006-08-01 10:22:00,NULL,1,1
1,3,489,01.003.0082,139,482,66,,1,1,NULL,2.00,2006-08-01 10:23:00,NULL,1,1
1,3,490,01.003.0083,45,483,37,,1,1,NULL,2.00,2006-08-01 10:24:00,NULL,1,1
1,3,491,01.003.0084,169,485,120,,1,1,NULL,2.00,2006-08-01 10:26:00,NULL,1,1
1,3,492,01.003.0085,139,486,109,,1,1,NULL,2.00,2006-08-01 10:27:00,NULL,1,1
1,3,493,01.003.0086,139,452,109,,1,1,NULL,2.00,2006-08-01 10:27:00,NULL,1,1
1,3,494,01.003.0087,170,453,109,,1,1,NULL,1.00,2006-08-01 10:30:00,NULL,1,1
1,3,495,01.003.0088,139,487,1,,1,1,NULL,1.00,2006-08-01 10:30:00,NULL,1,1
1,3,496,01.003.0089,115,364,118,,10,10,NULL,1.00,2006-08-01 10:31:00,NULL,1,0
1,3,497,01.003.0090,5,484,116,,1,1,NULL,1.00,2006-08-01 10:33:00,NULL,1,1
1,5,498,01.005.0095,56,495,122,,1,1,NULL,1.00,2006-08-01 11:18:00,NULL,1,1
1,5,499,01.005.0096,24,496,116,,1,1,NULL,1.00,2006-08-01 11:19:00,NULL,1,0
1,5,510,01.005.0107,173,507,77,,1,1,NULL,2.00,2006-08-02 09:00:00,NULL,1,1
1,5,511,01.005.0108,173,508,23,,1,1,NULL,2.00,2006-08-02 09:01:00,NULL,1,1
1,5,512,01.005.0109,85,509,112,,1,1,NULL,2.00,2006-08-02 09:02:00,NULL,1,0
1,5,513,01.005.0110,85,510,112,,1,1,NULL,2.00,2006-08-02 09:03:00,NULL,1,0
1,5,514,01.005.0111,174,511,34,,1,1,NULL,2.00,2006-08-02 09:04:00,NULL,1,1
1,5,515,01.005.0112,85,512,112,,1,1,NULL,2.00,2006-08-02 09:05:00,NULL,1,0
1,5,516,01.005.0113,85,513,112,,1,1,NULL,2.00,2006-08-02 09:06:00,NULL,1,0
1,5,517,01.005.0114,85,514,112,,1,1,NULL,2.00,2006-08-02 09:06:00,NULL,1,0
1,5,518,01.005.0115,85,515,112,,1,1,NULL,2.00,2006-08-02 09:07:00,NULL,1,0
1,5,519,01.005.0116,85,516,112,,1,1,NULL,2.00,2006-08-02 09:08:00,NULL,1,0
1,5,520,01.005.0117,85,517,112,,1,1,NULL,2.00,2006-08-02 09:09:00,NULL,1,0
1,5,521,01.005.0118,85,429,98,,1,1,NULL,2.00,2006-08-02 09:10:00,NULL,1,0
1,5,522,01.005.0119,85,518,112,,1,1,NULL,2.00,2006-08-02 09:10:00,NULL,1,0
1,5,523,01.005.0120,85,519,112,,1,1,NULL,2.00,2006-08-02 09:11:00,NULL,1,0
1,5,524,01.005.0121,85,520,112,,1,1,NULL,2.00,2006-08-02 09:12:00,NULL,1,0
1,5,525,01.005.0122,85,521,112,,1,1,NULL,2.00,2006-08-02 09:16:00,NULL,1,0
1,5,526,01.005.0123,85,522,112,,1,1,NULL,2.00,2006-08-02 09:18:00,NULL,1,0
1,5,527,01.005.0124,85,533,98,,1,1,NULL,2.00,2006-08-02 09:19:00,NULL,1,0
1,5,528,01.005.0125,85,524,98,,1,1,NULL,2.00,2006-08-02 09:20:00,NULL,1,0
1,5,529,01.005.0126,172,525,125,,4,7,NULL,5.00,2006-08-02 09:22:00,NULL,1,0
1,5,530,01.005.0127,172,526,40,,4,7,NULL,2.00,2006-08-02 09:25:00,NULL,1,0
1,5,531,01.005.0128,172,527,40,,4,7,NULL,2.00,2006-08-02 09:26:00,NULL,1,0
1,5,532,01.005.0129,172,528,125,,4,7,NULL,5.00,2006-08-02 09:27:00,NULL,1,0
1,5,533,01.005.0130,176,529,40,,2,3,NULL,3.00,2006-08-02 09:29:00,NULL,1,1
1,5,534,01.005.0131,176,530,40,,2,3,NULL,2.00,2006-08-02 09:30:00,NULL,1,1
1,5,535,01.005.0132,175,531,40,,2,3,NULL,2.00,2006-08-02 09:30:00,NULL,1,1
1,5,536,01.005.0133,162,534,40,,2,3,NULL,2.00,2006-08-02 09:31:00,NULL,1,1
1,5,537,01.005.0134,163,532,40,,3,3,NULL,1.00,2006-08-02 09:33:00,NULL,1,1
1,5,538,01.005.0135,164,535,40,,3,3,NULL,1.00,2006-08-02 09:34:00,NULL,1,0
1,5,539,01.005.0136,85,523,98,,1,1,NULL,2.00,2006-08-02 09:35:00,NULL,1,0
1,5,540,01.005.0137,162,2114,40,,2,3,NULL,2.00,2006-08-02 09:37:00,NULL,1,1
